year,state_abbreviation,stage,special,candidate_name,party_detailed,party_simplified,writein,total_votes,votes,percent_votes,won
2012,NM,gen,0,HEATHER A. WILSON,REPUBLICAN,REPUBLICAN,0,775793,351260,45.27754181850055,0
2012,NM,gen,0,JON R. BARRIE,INDEPENDENT AMERICAN,OTHER,0,775793,28199,3.6348613612136225,0
2012,NM,gen,0,MARTIN HEINRICH,DEMOCRAT,DEMOCRAT,0,775793,395717,51.00806529576833,1
2012,NY,gen,0,CHRIS EDES,LIBERTARIAN,LIBERTARIAN,0,7116628,31894,0.4481616855623197,0
2012,NY,gen,0,COLIA CLARK,GREEN,OTHER,0,7116628,42442,0.5963779475335791,0
2012,NY,gen,0,JOHN MANGELLI,COMMON SENSE,OTHER,0,7116628,21985,0.3089243950927321,0
2012,NY,gen,0,KIRSTEN E. GILLIBRAND,DEMOCRAT,DEMOCRAT,0,7116628,4420043,62.10867000495178,1
2012,NY,gen,0,KIRSTEN E. GILLIBRAND,INDEPENDENCE,OTHER,0,7116628,138255,1.9427037636363738,0
2012,NY,gen,0,KIRSTEN E. GILLIBRAND,WORKING FAMILIES,OTHER,0,7116628,250580,3.521049575726032,0
2012,NY,gen,0,WENDY LONG,CONSERVATIVE,OTHER,0,7116628,240819,3.383891921848381,0
2012,NY,gen,0,WENDY LONG,REPUBLICAN,REPUBLICAN,0,7116628,1514647,21.28321165585724,0
2012,ND,gen,0,HEIDI HEITKAMP,DEMOCRAT,DEMOCRAT,0,321144,161337,50.23821089604663,1
2012,ND,gen,0,RICK BERG,REPUBLICAN,REPUBLICAN,0,321144,158401,49.32397927409511,0
2012,OH,gen,0,JOSH MANDEL,REPUBLICAN,REPUBLICAN,0,5449018,2435712,44.70001750774176,0
2012,OH,gen,0,SCOTT A. RUPERT,INDEPENDENT,OTHER,0,5449018,250616,4.599287431239904,0
2012,OH,gen,0,SHERROD BROWN,DEMOCRAT,DEMOCRAT,0,5449018,2762690,50.70069506101833,1
2012,PA,gen,0,RAYBURN DOUGLAS SMITH,LIBERTARIAN,LIBERTARIAN,0,5627422,96926,1.7223872672069023,0
2012,PA,gen,0,"ROBERT P. CASEY, JR.",DEMOCRAT,DEMOCRAT,0,5627422,3021364,53.69002004825656,1
2012,PA,gen,0,TOM SMITH,REPUBLICAN,REPUBLICAN,0,5627422,2509132,44.587592684536546,0
2012,RI,gen,0,BENJAMIN BARRETT HINCKLEY III,REPUBLICAN,REPUBLICAN,0,418189,146222,34.9655299398119,0
2012,RI,gen,0,SHELDON WHITEHOUSE,DEMOCRAT,DEMOCRAT,0,418189,271034,64.81136519611945,1
2012,TN,gen,0,BOB CORKER,REPUBLICAN,REPUBLICAN,0,2321477,1506443,64.89157549267127,1
2012,TN,gen,0,DAVID GATCHELL,INDEPENDENT,OTHER,0,2321477,6523,0.2809849074533153,0
2012,TN,gen,0,JAMES HIGDON,INDEPENDENT,OTHER,0,2321477,8085,0.3482696576360653,0
2012,TN,gen,0,KERMIT STECK,CONSTITUTION,OTHER,0,2321477,18620,0.8020755751618474,0
2012,TN,gen,0,MARK E. CLAYTON,DEMOCRAT,DEMOCRAT,0,2321477,705882,30.406590287131856,0
2012,TN,gen,0,MARTIN PLEASANT,GREEN,OTHER,0,2321477,38472,1.6572208124396668,0
2012,TN,gen,0,MICHEL JOSEPH LONG,INDEPENDENT,OTHER,0,2321477,8080,0.3480542775138414,0
2012,TN,gen,0,SHAUN E. CROWELL,INDEPENDENT,OTHER,0,2321477,20936,0.9018396477759634,0
2012,TN,gen,0,TROY STEPHEN SCOGGIN,INDEPENDENT,OTHER,0,2321477,7148,0.3079074227313042,0
2012,TX,gen,0,DAVID B. COLLINS,GREEN,OTHER,0,7864822,67404,0.857031475092507,0
2012,TX,gen,0,JOHN JAY MYERS,LIBERTARIAN,LIBERTARIAN,0,7864822,162354,2.0643060961837407,0
2012,TX,gen,0,PAUL SADLER,DEMOCRAT,DEMOCRAT,0,7864822,3194927,40.6230045638668,0
2012,TX,gen,0,TED CRUZ,REPUBLICAN,REPUBLICAN,0,7864822,4440137,56.45565786485696,1
2012,UT,gen,0,BILL BARRON,NONE,OTHER,0,1006901,7172,0.71228452449645,0
2012,UT,gen,0,DANIEL GEERY,JUSTICE,OTHER,0,1006901,8342,0.8284826412924409,0
2012,UT,gen,0,ORRIN G. HATCH,REPUBLICAN,REPUBLICAN,0,1006901,657608,65.31009503416921,1
2012,UT,gen,0,SCOTT HOWELL,DEMOCRAT,DEMOCRAT,0,1006901,301873,29.980405223552264,0
2012,UT,gen,0,SHAUN LYNN MCCAUSLAND,CONSTITUTION,OTHER,0,1006901,31905,3.1686332618599042,0
2012,VT,gen,0,BERNARD SANDERS,INDEPENDENT,OTHER,0,292762,207848,70.99555270151181,1
2012,VT,gen,0,CHRIS ERICSON,UNITED STATES MARIJUANA,OTHER,0,292762,5924,2.0234866546887913,0
2012,VT,gen,0,JOHN MACGOVERN,REPUBLICAN,REPUBLICAN,0,292762,72898,24.90008949248878,0
2012,VT,gen,0,LAUREL LAFRAMBOISE,VOTEKISS,OTHER,0,292762,877,0.29956073534133526,0
2012,VT,gen,0,PETE DIAMONDSTONE,LIBERTY UNION,OTHER,0,292762,2511,0.8576932798655562,0
2012,VT,gen,0,PETER MOSS,PEACE AND PROSPERITY,OTHER,0,292762,2452,0.8375403911709853,0
2012,VA,gen,0,GEORGE F. ALLEN,REPUBLICAN,REPUBLICAN,0,3802196,1785542,46.960808964082865,0
2012,VA,gen,0,TIMOTHY M. KAINE,DEMOCRAT,DEMOCRAT,0,3802196,2010067,52.86594904628799,1
2012,WA,gen,0,MARIA CANTWELL,DEMOCRAT,DEMOCRAT,0,3069417,1855493,60.45099118171301,1
2012,WA,gen,0,MICHAEL BAUMGARTNER,REPUBLICAN,REPUBLICAN,0,3069417,1213924,39.54900881828699,0
2012,WV,gen,0,BOB HENRY BABER,MOUNTAIN PARTY,OTHER,0,660202,19517,2.956216430728777,0
2012,WV,gen,0,JOE MANCHIN III,DEMOCRAT,DEMOCRAT,0,660202,399898,60.57206733696656,1
2012,WV,gen,0,JOHN R. RAESE,REPUBLICAN,REPUBLICAN,0,660202,240787,36.47171623230466,0
2012,WI,gen,0,JOSEPH KEXEL,LIBERTARIAN,LIBERTARIAN,0,3009411,62240,2.0681787898030546,0
2012,WI,gen,0,NIMROD Y. U. ALLEN III,I.D.E.A.,OTHER,0,3009411,16455,0.5467847362822824,0
2012,WI,gen,0,TAMMY BALDWIN,DEMOCRAT,DEMOCRAT,0,3009411,1547104,51.40886372781917,1
2012,WI,gen,0,TOMMY G. THOMPSON,REPUBLICAN,REPUBLICAN,0,3009411,1380126,45.86033612557407,0
2012,WY,gen,0,JOEL OTTO,COUNTRY PARTY,OTHER,0,250700,6176,2.4635021938571997,0
2012,WY,gen,0,JOHN BARRASSO,REPUBLICAN,REPUBLICAN,0,250700,185250,73.89309932189867,1
2012,WY,gen,0,TIM CHESNUT,DEMOCRAT,DEMOCRAT,0,250700,53019,21.148384523334663,0
2014,AL,gen,0,JEFF SESSIONS,REPUBLICAN,REPUBLICAN,0,818090,795606,97.25164712928895,1
2014,AK,gen,0,DAN SULLIVAN,REPUBLICAN,REPUBLICAN,0,282400,135445,47.9621104815864,1
2014,AK,gen,0,MARK BEGICH,DEMOCRAT,DEMOCRAT,0,282400,129431,45.83250708215297,0
2014,AK,gen,0,MARK S. FISH,LIBERTARIAN,LIBERTARIAN,0,282400,10512,3.722379603399433,0
2014,AK,gen,0,TED GIANOUTSOS,NONAFFILIATED,OTHER,0,282400,5636,1.9957507082152974,0
2014,AR,gen,0,MARK H. SWANEY,GREEN,OTHER,0,847505,16797,1.981935209821771,0
2014,AR,gen,0,MARK L. PRYOR,DEMOCRAT,DEMOCRAT,0,847505,334174,39.430327844673485,0
2014,AR,gen,0,NATHAN LAFRANCE,LIBERTARIAN,LIBERTARIAN,0,847505,17210,2.030666485743447,0
2014,AR,gen,0,TOM COTTON,REPUBLICAN,REPUBLICAN,0,847505,478819,56.4974837906561,1
2014,CO,gen,0,BILL HAMMONS,UNITY PARTY OF COLORADO,OTHER,0,2041058,6427,0.31488571123407566,0
2014,CO,gen,0,CORY GARDNER,REPUBLICAN,REPUBLICAN,0,2041058,983891,48.20495056975353,1
2014,CO,gen,0,GAYLON KENT,LIBERTARIAN,LIBERTARIAN,0,2041058,52876,2.590617219108913,0
2014,CO,gen,0,MARK UDALL,DEMOCRAT,DEMOCRAT,0,2041058,944203,46.26046883528053,0
2014,CO,gen,0,RA_L ACOSTA,UNAFFILIATED,OTHER,0,2041058,24151,1.18325887848361,0
2014,CO,gen,0,STEVE SHOGAN,UNAFFILIATED,OTHER,0,2041058,29472,1.443957006611277,0
2014,DE,gen,0,ANDREW GROFF,GREEN,OTHER,0,234038,4560,1.9484015416299918,0
2014,DE,gen,0,CHRISTOPHER A. COONS,DEMOCRAT,DEMOCRAT,0,234038,130655,55.826404259137405,1
2014,DE,gen,0,KEVIN WADE,REPUBLICAN,REPUBLICAN,0,234038,98823,42.225194199232604,0
2014,GA,gen,0,AMANDA C. SWAFFORD,LIBERTARIAN,LIBERTARIAN,0,2567805,48862,1.9028703503576012,0
2014,GA,gen,0,DAVID A. PERDUE,REPUBLICAN,REPUBLICAN,0,2567805,1358088,52.889062837715485,1
2014,GA,gen,0,M. MICHELLE NUNN,DEMOCRAT,DEMOCRAT,0,2567805,1160811,45.20635328617243,0
2014,HI,gen,1,BRIAN SCHATZ,DEMOCRAT,DEMOCRAT,0,369703,246827,66.76359131519084,1
2014,HI,gen,1,CAM CAVASSO,REPUBLICAN,REPUBLICAN,0,369703,98006,26.509387264912647,0
2014,HI,gen,1,MICHAEL KOKOSKI,LIBERTARIAN,LIBERTARIAN,0,369703,8941,2.418427764989735,0
2014,ID,gen,0,JAMES E. RISCH,REPUBLICAN,REPUBLICAN,0,437170,285596,65.32836196445318,1
2014,ID,gen,0,NELS MITCHELL,DEMOCRAT,DEMOCRAT,0,437170,151574,34.67163803554681,0
2014,IL,gen,0,"JAMES D. ""JIM"" OBERWEIS",REPUBLICAN,REPUBLICAN,0,3603519,1538522,42.69498787157776,0
2014,IL,gen,0,RICHARD J. DURBIN,DEMOCRAT,DEMOCRAT,0,3603519,1929637,53.54868393922718,1
2014,IL,gen,0,SHARON HANSEN,LIBERTARIAN,LIBERTARIAN,0,3603519,135316,3.7551071605283615,0
2014,IA,gen,0,BOB QUAST,BOB QUAST FOR TERM LIMITS,OTHER,0,1129700,5873,0.5198725325307604,0
2014,IA,gen,0,BRUCE BRALEY,DEMOCRAT,DEMOCRAT,0,1129700,494370,43.76117553332743,0
2014,IA,gen,0,DOUGLAS BUTZIER,LIBERTARIAN,LIBERTARIAN,0,1129700,8232,0.7286890324865009,0
2014,IA,gen,0,JONI ERNST,REPUBLICAN,REPUBLICAN,0,1129700,588575,52.100115074798616,1
2014,IA,gen,0,RICK STEWART,INDEPENDENT,OTHER,0,1129700,26815,2.3736390192086394,0
2014,IA,gen,0,RUTH SMITH,NOMINATED BY PETITION,OTHER,0,1129700,4724,0.418164114366646,0
2014,KS,gen,0,GREG ORMAN,INDEPENDENT,OTHER,0,866191,368372,42.527802759437584,0
2014,KS,gen,0,PAT ROBERTS,REPUBLICAN,REPUBLICAN,0,866191,460350,53.146476931762166,1
2014,KS,gen,0,RANDALL BATSON,LIBERTARIAN,LIBERTARIAN,0,866191,37469,4.325720308800253,0
2014,KY,gen,0,ALISON LUNDERGAN GRIMES,DEMOCRAT,DEMOCRAT,0,1435868,584698,40.72087406363259,0
2014,KY,gen,0,DAVID M. PATTERSON,LIBERTARIAN,LIBERTARIAN,0,1435868,44240,3.0810631617948165,0
2014,KY,gen,0,MICH MCCONNELL,REPUBLICAN,REPUBLICAN,0,1435868,806787,56.188103641838936,1
2014,LA,gen,0,"""ROB"" MANESS",REPUBLICAN,REPUBLICAN,0,3523183,202556,5.749233008901325,0
2014,LA,gen,0,BILL CASSIDY,REPUBLICAN,REPUBLICAN,0,3523183,1712379,48.6031807033583,1
2014,LA,gen,0,BRANNON LEE MCMORRIS,LIBERTARIAN,LIBERTARIAN,0,3523183,13034,0.36994955981565536,0
2014,LA,gen,0,MARY L. LANDRIEU,DEMOCRAT,DEMOCRAT,0,3523183,1561210,44.31248674848851,0
2014,LA,gen,0,THOMAS CLEMENTS,REPUBLICAN,REPUBLICAN,0,3523183,14173,0.40227828074783517,0
2014,LA,gen,0,VALLIAN SENEGAL,DEMOCRAT,DEMOCRAT,0,3523183,3835,0.10885043439412599,0
2014,LA,gen,0,WAYNE ABLES,DEMOCRAT,DEMOCRAT,0,3523183,11323,0.3213855198551991,0
2014,LA,gen,0,WILLIAM P. WAYMIRE JR.,DEMOCRAT,DEMOCRAT,0,3523183,4673,0.13263574443904844,0
2014,ME,gen,0,SHENNA BELLOWS,DEMOCRAT,DEMOCRAT,0,616996,190254,30.835532159041552,0
2014,ME,gen,0,SUSAN M. COLLINS,REPUBLICAN,REPUBLICAN,0,616996,413505,67.01907305719972,1
2014,MA,gen,0,BRIAN J. HERR,REPUBLICAN,REPUBLICAN,0,2186789,791950,36.21519954600101,0
2014,MA,gen,0,EDWARD J. MARKEY,DEMOCRAT,DEMOCRAT,0,2186789,1289944,58.98804137024651,1
2014,MI,gen,0,CHRIS WAHMHOFF,GREEN,OTHER,0,3121771,26137,0.8372491127632361,0
2014,MI,gen,0,GARY C. PETERS,DEMOCRAT,DEMOCRAT,0,3121771,1704936,54.614383950648524,1
2014,MI,gen,0,JIM FULNER,LIBERTARIAN,LIBERTARIAN,0,3121771,62897,2.0147858379105963,0
2014,MI,gen,0,RICHARD A. MATKIN,U.S. TAXPAYERS,OTHER,0,3121771,37529,1.2021701784019392,0
2014,MI,gen,0,TERRI LYNN LAND,REPUBLICAN,REPUBLICAN,0,3121771,1290199,41.32907250403697,0
2014,MN,gen,0,AL FRANKEN,DEMOCRAT,DEMOCRAT,0,1981528,1053205,53.15115405888788,1
2014,MN,gen,0,HEATHER JOHNSON,LIBERTARIAN,LIBERTARIAN,0,1981528,29685,1.498086325300475,0
2014,MN,gen,0,MIKE MCFADDEN,REPUBLICAN,REPUBLICAN,0,1981528,850227,42.90764500930595,0
2014,MN,gen,0,STEVE CARLSON,INDEPENDENCE,OTHER,0,1981528,47530,2.3986539680488996,0
2014,MS,gen,0,SHAWN O'HARA,REFORM,OTHER,0,631858,13938,2.2058753707320315,0
2014,MS,gen,0,THAD COCHRAN,REPUBLICAN,REPUBLICAN,0,631858,378481,59.89969265246305,1
2014,MS,gen,0,TRAVIS W. CHILDERS,DEMOCRAT,DEMOCRAT,0,631858,239439,37.89443197680492,0
2014,MT,gen,0,AMANDA CURTIS,DEMOCRAT,DEMOCRAT,0,369826,148184,40.068572788284214,0
2014,MT,gen,0,ROGER ROOTS,LIBERTARIAN,LIBERTARIAN,0,369826,7933,2.145062813323022,0
2014,MT,gen,0,STEVE DAINES,REPUBLICAN,REPUBLICAN,0,369826,213709,57.786364398392756,1
2014,NE,gen,0,BEN SASSE,REPUBLICAN,REPUBLICAN,0,540337,347636,64.3368860544438,1
2014,NE,gen,0,DAVE DOMINA,DEMOCRAT,DEMOCRAT,0,540337,170127,31.485350808847073,0
2014,NE,gen,0,JIM JENKINS,BY PETITION,OTHER,0,540337,15868,2.9366858090413945,0
2014,NE,gen,0,TODD F. WATSON,BY PETITION,OTHER,0,540337,6260,1.1585362468237415,0
2014,NH,gen,0,JEANNE SHAHEEN,DEMOCRAT,DEMOCRAT,0,488159,251184,51.455365977068944,1
2014,NH,gen,0,SCOTT P. BROWN,REPUBLICAN,REPUBLICAN,0,488159,235347,48.211136125729524,0
2014,NJ,gen,0,ANTONIO N. SABAS,INDEPENDENT,OTHER,0,1869535,3544,0.18956585461090592,0
2014,NJ,gen,0,CORY A. BOOKER,DEMOCRAT,DEMOCRAT,0,1869535,1043866,55.83559548229907,1
2014,NJ,gen,0,EUGENE MARTIN LAVERGNE,D-R PARTY,OTHER,0,1869535,3890,0.2080731304843183,0
2014,NJ,gen,0,HANK SCHROEDER,ECONOMIC GROWTH,OTHER,0,1869535,5704,0.30510260572816233,0
2014,NJ,gen,0,JEFF BELL,REPUBLICAN,REPUBLICAN,0,1869535,791297,42.325872476310956,0
2014,NJ,gen,0,JEFF BOSS,INDEPENDENT,OTHER,0,1869535,4513,0.24139692490378625,0
2014,NJ,gen,0,JOSEPH BARATELLI,LIBERTARIAN,LIBERTARIAN,0,1869535,16721,0.8943935256627985,0
2014,NM,gen,0,ALLEN E. WEH,REPUBLICAN,REPUBLICAN,0,515506,229097,44.441189821262995,0
2014,NM,gen,0,TOM UDALL,DEMOCRAT,DEMOCRAT,0,515506,286409,55.558810178737005,1
2014,NC,gen,0,KAY R. HAGAN,DEMOCRAT,DEMOCRAT,0,2915281,1377651,47.256199316635346,0
2014,NC,gen,0,SEAN HAUGH,LIBERTARIAN,LIBERTARIAN,0,2915281,109100,3.742349365292745,0
2014,NC,gen,0,THOM TILLIS,REPUBLICAN,REPUBLICAN,0,2915281,1423259,48.82064541977257,1
2014,OK,gen,0,AARON DELOZIER,INDEPENDENT,OTHER,0,820733,7793,0.9495170780265932,0
2014,OK,gen,0,JAMES M. INHOFE,REPUBLICAN,REPUBLICAN,0,820733,558166,68.00823166608384,1
2014,OK,gen,0,JOAN FARR,INDEPENDENT,OTHER,0,820733,10554,1.285923680417383,0
2014,OK,gen,0,MATT SILVERSTEIN,DEMOCRAT,DEMOCRAT,0,820733,234307,28.548504812161813,0
2014,OK,gen,0,RAY WOODS,INDEPENDENT,OTHER,0,820733,9913,1.2078227633103578,0
2014,OK,gen,1,CONNIE JOHNSON,DEMOCRAT,DEMOCRAT,0,820890,237923,28.983542252920614,0
2014,OK,gen,1,JAMES LANKFORD,REPUBLICAN,REPUBLICAN,0,820890,557002,67.85342737760236,0
2014,OK,gen,1,MARK T. BEARD,INDEPENDENT,OTHER,0,820890,25965,3.1630303694770308,0
2014,OR,gen,0,CHRISTINA JEAN LUGO,GREEN,OTHER,0,1461618,32434,2.2190476581432357,0
2014,OR,gen,0,JAMES E. LEUENBERGER,CONSTITUTION,OTHER,0,1461618,24212,1.656520376733182,0
2014,OR,gen,0,JEFF MERKLEY,DEMOCRAT,DEMOCRAT,0,1461618,814537,55.7284461466676,1
2014,OR,gen,0,MIKE MONTCHALIN,LIBERTARIAN,LIBERTARIAN,0,1461618,44916,3.073032762322303,0
2014,OR,gen,0,MONICA WEHBY,REPUBLICAN,REPUBLICAN,0,1461618,538847,36.86647263512081,0
2014,RI,gen,0,JACK REED,DEMOCRAT,DEMOCRAT,0,316898,223675,70.58264804448119,1
2014,RI,gen,0,MARK S. ZACCARIA,REPUBLICAN,REPUBLICAN,0,316898,92684,29.247265681702,0
2014,SC,gen,0,BRAD HUTTO,DEMOCRAT,DEMOCRAT,0,1240075,456726,36.830514283410274,0
2014,SC,gen,0,BRAD HUTTO,WORKING FAMILIES,OTHER,0,1240075,24207,1.9520593512489164,0
2014,SC,gen,0,LINDSEY GRAHAM,REPUBLICAN,REPUBLICAN,0,1240075,672941,54.26615325685946,0
2014,SC,gen,0,THOMAS RAVENEL,PETITION,OTHER,0,1240075,47588,3.8375098280345945,0
2014,SC,gen,0,VICTOR KOCHER,LIBERTARIAN,LIBERTARIAN,0,1240075,33839,2.72878656532871,0
2014,SC,gen,1,JILL BOSSI,AMERICAN,OTHER,0,1238982,21652,1.747563725703844,0
2014,SC,gen,1,JOYCE DICKERSON,DEMOCRAT,DEMOCRAT,0,1238982,459583,37.09359780852345,0
2014,SC,gen,1,TIM SCOTT,REPUBLICAN,REPUBLICAN,0,1238982,757215,61.11589998886182,1
2014,SD,gen,0,GORDON HOWIE,INDEPENDENT,OTHER,0,279412,8474,3.0327974460653087,0
2014,SD,gen,0,LARRY PRESSLER,INDEPENDENT,OTHER,0,279412,47741,17.086238243167795,0
2014,SD,gen,0,MIKE ROUNDS,REPUBLICAN,REPUBLICAN,0,279412,140741,50.37042074069832,1
2014,SD,gen,0,RICK WEILAND,DEMOCRAT,DEMOCRAT,0,279412,82456,29.51054357006857,0
2014,TN,gen,0,BARTHOLOMEW J. PHILLIPS,INDEPENDENT,OTHER,0,1374065,2386,0.17364535156633784,0
2014,TN,gen,0,C. SALEKIN,INDEPENDENT,OTHER,0,1374065,787,0.057275310847740096,0
2014,TN,gen,0,DANNY PAGE,INDEPENDENT,OTHER,0,1374065,7713,0.5613271570122228,0
2014,TN,gen,0,EDMUND L. GAUTHIER,INDEPENDENT,OTHER,0,1374065,2314,0.16840542477975934,0
2014,TN,gen,0,ERIC SCHECHTER,INDEPENDENT,OTHER,0,1374065,1673,0.12175552102702564,0
2014,TN,gen,0,GORDON BALL,DEMOCRAT,DEMOCRAT,0,1374065,437848,31.865159217358713,0
2014,TN,gen,0,JOE WILMOTH,CONSTITUTION,OTHER,0,1374065,36088,2.6263677482506287,0
2014,TN,gen,0,JOSHUA JAMES,INDEPENDENT,OTHER,0,1374065,5678,0.41322644853045526,0
2014,TN,gen,0,LAMAR ALEXANDER,REPUBLICAN,REPUBLICAN,0,1374065,850087,61.86657836419675,1
2014,TN,gen,0,MARTIN PLEASANT,GREEN,OTHER,0,1374065,12570,0.9148038848234982,0
2014,TN,gen,0,RICK TYLER,INDEPENDENT,OTHER,0,1374065,5759,0.4191213661653561,0
2014,TN,gen,0,TOM EMERSON JR.,INDEPENDENT,OTHER,0,1374065,11157,0.811970321636895,0
2014,TX,gen,0,DAVID M. ALAMEEL,DEMOCRAT,DEMOCRAT,0,4648358,1597387,34.364543350576696,0
2014,TX,gen,0,"EMILY ""SPICYBROWN"" SANCHEZ",GREEN,OTHER,0,4648358,54701,1.1767811343274335,0
2014,TX,gen,0,JOHN CORNYN,REPUBLICAN,REPUBLICAN,0,4648358,2861531,61.560039050348536,1
2014,TX,gen,0,REBECCA PADDOCK,LIBERTARIAN,LIBERTARIAN,0,4648358,133751,2.8773816474548646,0
2014,VA,gen,0,ED. W. GILLESPIE,REPUBLICAN,REPUBLICAN,0,2184473,1055940,48.33843219852111,0
2014,VA,gen,0,MARK R. WARNER,DEMOCRAT,DEMOCRAT,0,2184473,1073667,49.14993227199421,1
2014,VA,gen,0,ROBERT C. SARVIS,LIBERTARIAN,LIBERTARIAN,0,2184473,53102,2.4308837875313634,0
2014,WV,gen,0,BOB HENRY BABER,MOUNTAIN,OTHER,0,453689,5504,1.2131658470890851,0
2014,WV,gen,0,JOHN S. BUCKLEY,LIBERTARIAN,LIBERTARIAN,0,453689,7409,1.6330570060107255,0
2014,WV,gen,0,NATALIE TENNANT,DEMOCRAT,DEMOCRAT,0,453689,156360,34.46413732755257,0
2014,WV,gen,0,PHIL HUDOK,CONSTITUTION,OTHER,0,453689,2566,0.5655856765317211,0
2014,WV,gen,0,SHELLEY MOORE CAPITO,REPUBLICAN,REPUBLICAN,0,453689,281820,62.11744168362028,1
2014,WY,gen,0,CHARLIE HARDY,DEMOCRAT,DEMOCRAT,0,171153,29377,17.16417474423469,0
2014,WY,gen,0,CURT GOTTSHALL,INDEPENDENT,OTHER,0,171153,13311,7.777251932481464,0
2014,WY,gen,0,JOSEPH S. PORAMBO,LIBERTARIAN,LIBERTARIAN,0,171153,3677,2.148370171717703,0
2014,WY,gen,0,MICHAEL B. ENZI,REPUBLICAN,REPUBLICAN,0,171153,121554,71.02066572014513,1
2016,AL,gen,0,RICHARD C. SHELBY,REPUBLICAN,REPUBLICAN,0,2087444,1335104,63.958793625122404,1
2016,AL,gen,0,RON CRUMPTON,DEMOCRAT,DEMOCRAT,0,2087444,748709,35.86726158881388,0
2016,AK,gen,0,BRECK A. CRAIG,INDEPENDENT,OTHER,0,311441,2609,0.837718861678456,0
2016,AK,gen,0,JOE MILLER,LIBERTARIAN,LIBERTARIAN,0,311441,90825,29.16282698809726,0
2016,AK,gen,0,LISA MURKOWSKI,REPUBLICAN,REPUBLICAN,0,311441,138149,44.35800039172749,1
2016,AK,gen,0,MARGARET STOCK,INDEPENDENT,OTHER,0,311441,41194,13.226903330004719,0
2016,AK,gen,0,RAY METCALFE,DEMOCRAT,DEMOCRAT,0,311441,36200,11.623389341801497,0
2016,AK,gen,0,TED GIANOUTSOS,INDEPENDENT,OTHER,0,311441,1758,0.5644728857151113,0
2016,AZ,gen,0,ANN KIRKPATRICK,DEMOCRAT,DEMOCRAT,0,2530730,1031245,40.74891434487282,0
2016,AZ,gen,0,ANTHONY CAMBONI,NONE,OTHER,1,2530730,45,0.0017781430654396162,0
2016,AZ,gen,0,GARY SWING,GREEN,OTHER,0,2530730,138634,5.478024127425683,0
2016,AZ,gen,0,JOHN MCCAIN,REPUBLICAN,REPUBLICAN,0,2530730,1359267,53.710470891798025,1
2016,AZ,gen,0,LEONARD CLARK,INDEPENDENT,OTHER,1,2530730,83,0.0032796860984775143,0
2016,AZ,gen,0,SYDNEY DUDIKOFF,REPUBLICAN,REPUBLICAN,1,2530730,494,0.019520059429492673,0
2016,AR,gen,0,CONNER ELDRIDGE,DEMOCRAT,DEMOCRAT,0,1107522,400602,36.171019627601076,0
2016,AR,gen,0,FRANK GILBERT,LIBERTARIAN,LIBERTARIAN,0,1107522,43866,3.960733962846788,0
2016,AR,gen,0,JOHN BOOZMAN,REPUBLICAN,REPUBLICAN,0,1107522,661984,59.771634333223176,1
2016,CA,gen,0,KAMALA D. HARRIS,DEMOCRAT,DEMOCRAT,0,12244170,7542753,61.602811787160746,1
2016,CA,gen,0,LORETTA SANCHEZ,DEMOCRAT,DEMOCRAT,0,12244170,4701417,38.397188212839254,0
2016,CO,gen,0,ARN MENCONI,GREEN,OTHER,0,2743023,36805,1.3417678233102674,0
2016,CO,gen,0,BILL HAMMONS,UNITY PARTY OF COLORADO,OTHER,0,2743023,9336,0.3403544191937144,0
2016,CO,gen,0,DAN CHAPIN,NONE,OTHER,0,2743023,8361,0.30480969353884385,0
2016,CO,gen,0,DARRYL GLENN,REPUBLICAN,REPUBLICAN,0,2743023,1215318,44.30578963428305,0
2016,CO,gen,0,LILY TANG WILLIAMS,LIBERTARIAN,LIBERTARIAN,0,2743023,99277,3.619255106501112,0
2016,CO,gen,0,MICHAEL F. BENNET,DEMOCRAT,DEMOCRAT,0,2743023,1370710,49.97078041270525,1
2016,CO,gen,0,PAUL NOEL FIORINO,NONE,OTHER,0,2743023,3216,0.11724291046775764,0
2016,CT,gen,0,DAN CARTER,REPUBLICAN,REPUBLICAN,0,1596276,552621,34.61938912819588,0
2016,CT,gen,0,JEFFERY RUSSELL,GREEN,OTHER,0,1596276,16713,1.046999391082745,0
2016,CT,gen,0,RICHARD BLUMENTHAL,DEMOCRAT,DEMOCRAT,0,1596276,920766,57.68213015794261,1
2016,CT,gen,0,RICHARD BLUMENTHAL,WORKING FAMILIES,OTHER,0,1596276,87948,5.5095735323966535,0
2016,CT,gen,0,RICHARD LION,LIBERTARIAN,LIBERTARIAN,0,1596276,18190,1.1395272496736153,0
2016,FL,gen,0,BASIL E. DALACK,NONE,OTHER,0,9301820,22236,0.23904999236708516,0
2016,FL,gen,0,BRUCE NATHAN,NONE,OTHER,0,9301820,52451,0.563878896818042,0
2016,FL,gen,0,MARCO RUBIO,REPUBLICAN,REPUBLICAN,0,9301820,4835191,51.98112842432986,1
2016,FL,gen,0,PATRICK MURPHY,DEMOCRAT,DEMOCRAT,0,9301820,4122088,44.31485451234274,0
2016,FL,gen,0,PAUL STANTON,LIBERTARIAN,LIBERTARIAN,0,9301820,196956,2.1173920802595623,0
2016,FL,gen,0,STEVEN MACHAT,NONE,OTHER,0,9301820,26918,0.2893842280327936,0
2016,FL,gen,0,TONY KHOURY,NONE,OTHER,0,9301820,45820,0.4925917723628279,0
